city,state,metro,county,zhvi,zhvi_yoy_pct,zori,zori_yoy_pct,annual_rent,rent_to_price_pct,price_to_rent,gross_yield_pct,est_cap_rate_pct,tier,pop_2024,pop_growth_pct,county_pop_2024,county_pop_growth_pct,net_mig_rate_per1k,vacancy_rate_pct,rental_vacancy_pct,renter_pct,zhvi_date,zori_date
Rancho Santa Margarita,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1008785.4041863768,-2.92,2902.571428571429,1.68,34830.857142857145,0.288,29,3.45,2.24,Rent Favored,46353,-3.16,3170435,-0.5,2.33,5.61,4.39,43.55,2026-02-28,2026-02-28
Dakota Ridge,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,600185.6825132604,-3.27,1727.304761904762,-5.37,20727.657142857144,0.288,29,3.45,2.24,Rent Favored,NA,NA,578533,-0.79,0.75,4.44,4.86,29.39,2026-02-28,2026-02-28
Scotts Valley,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County,1235118.5639193736,1.76,3542.5,NA,42510,0.287,29.1,3.44,2.24,Rent Favored,11828,-3.23,262406,-3.44,-6,9.15,3.39,40.02,2026-02-28,2026-02-28
Marina del Rey,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1351189.8240015255,-2.12,3871.941868429673,1.69,46463.30242115608,0.287,29.1,3.44,2.24,Rent Favored,NA,NA,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Alpharetta,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,716394.2651226452,-0.05,2051.9405270366465,0.58,24623.28632443976,0.286,29.1,3.44,2.23,Rent Favored,67275,1.98,1090354,1.97,1.33,8.52,7.69,45.86,2026-02-28,2026-02-28
Coeur d'Alene,ID,"Coeur d'Alene, ID",Kootenai County,587565.4330568317,2.96,1678.8423050379572,3.53,20146.107660455487,0.286,29.2,3.43,2.23,Rent Favored,57355,4.37,188323,8.99,15.6,11.42,3.93,27.79,2026-02-28,2026-02-28
Arroyo Grande,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,1019385.0223494368,-0.77,2916.6666666666665,NA,35000,0.286,29.1,3.43,2.23,Rent Favored,18249,-1.01,281843,-0.03,0.58,12.79,4.74,38.1,2026-02-28,2026-02-28
Sedona,AZ,"Prescott Valley-Prescott, AZ",Yavapai County,901982.2989178996,-1.85,2576.746031746032,0.38,30920.95238095238,0.286,29.2,3.43,2.23,Rent Favored,9778,0.88,252013,6.23,16.63,12.2,4.45,26.49,2026-02-28,2026-02-28
Healdsburg,CA,"Santa Rosa-Petaluma, CA",Sonoma County,1092098.668968638,-2.93,3118.6111111111113,3.94,37423.333333333336,0.286,29.2,3.43,2.23,Rent Favored,11231,-1.07,485375,-0.64,4.42,7.67,2.55,37.8,2026-02-28,2026-02-28
Glen Head,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,1293775.213378397,5.73,3700,NA,44400,0.286,29.1,3.43,2.23,Rent Favored,NA,NA,1392438,0.13,2.32,4.56,4.6,18.07,2026-02-28,2026-02-28
Leavenworth,WA,"Wenatchee, WA",Chelan County,655764.5477190841,-0.72,1873.611111111111,0.87,22483.333333333332,0.286,29.2,3.43,2.23,Rent Favored,2908,23.38,81228,2.42,11.45,19.16,4.16,36.67,2026-02-28,2026-02-28
De Soto,KS,"Kansas City, MO-KS",Johnson County,417166.4525015992,4.82,1195,NA,14340,0.286,29.1,3.44,2.23,Rent Favored,6579,6.96,632276,3.45,6.72,4.13,5,31.44,2026-02-28,2026-02-28
Snohomish,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,926176.9157984428,-0.73,2638.3333333333335,2.94,31660,0.285,29.3,3.42,2.22,Rent Favored,10534,3.55,864113,4.11,11.83,4.9,4.3,31.61,2026-02-28,2026-02-28
Pico Rivera,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,742866.6040795186,-0.75,2115.8333333333335,4.11,25390,0.285,29.3,3.42,2.22,Rent Favored,59363,-4.08,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
New Albany,OH,"Columbus, OH",Franklin County,611286.2549066388,2.47,1739.3425925925924,2.78,20872.11111111111,0.285,29.3,3.41,2.22,Rent Favored,11604,4.8,1356303,2.4,7.58,6.96,3.98,47.03,2026-02-28,2026-02-28
Meridian,CO,"Denver-Aurora-Lakewood, CO",Douglas County,650243.4397398938,-5.25,1850.292255892256,-3.54,22203.50707070707,0.285,29.3,3.41,2.22,Rent Favored,NA,NA,393995,9.34,17.82,3.14,4.54,22.23,2026-02-28,2026-02-28
Warrenton,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,671269.0532298201,3.04,1898.5416666666663,NA,22782.499999999996,0.283,29.5,3.39,2.21,Rent Favored,10224,1.75,75865,3.91,6.25,7.69,2.13,21.87,2026-02-28,2026-02-28
Thompsons Station,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,731733.9480527005,2.15,2069.6031746031745,2.35,24835.23809523809,0.283,29.5,3.39,2.21,Rent Favored,NA,NA,269136,7.82,11.28,3.92,6.75,20.22,2026-02-28,2026-02-28
Belleair,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,707273.200494758,-1.14,2000,NA,24000,0.283,29.5,3.39,2.21,Rent Favored,4614,7.53,965870,0.63,3.8,18.32,8.78,30.56,2026-02-28,2026-02-28
Salt Lake City,UT,"Salt Lake City, UT",Salt Lake County,565483.8634316917,1.73,1591.8517052056652,1.05,19102.220462467983,0.282,29.6,3.38,2.2,Rent Favored,217783,8.53,1216274,2.46,7.39,5.36,5.82,33,2026-02-28,2026-02-28
El Cajon,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,810633.2136137104,-2.31,2283.2819110900177,-0.98,27399.38293308021,0.282,29.6,3.38,2.2,Rent Favored,103291,-2.64,3298799,-0.07,0.09,6.51,4.02,45.49,2026-02-28,2026-02-28
Happy Valley,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,679194.730787554,-0.82,1919.6012426900584,2.59,23035.214912280702,0.283,29.5,3.39,2.2,Rent Favored,28969,20.21,425857,0.79,3.92,5.7,4.07,28.66,2026-02-28,2026-02-28
Mechanicville,NY,"Albany-Schenectady-Troy, NY",Saratoga County,475239.126121822,4.68,1339,NA,16068,0.282,29.6,3.38,2.2,Rent Favored,5083,-1.53,240360,1.93,6.74,10.16,5.99,27.83,2026-02-28,2026-02-28
Cody,WY,NA,Park County,449388.168639346,-4.41,1268.75,NA,15225,0.282,29.5,3.39,2.2,Rent Favored,10391,2.62,31082,4.77,10.39,11.03,6.92,25.32,2026-02-28,2026-02-28
Weldon Spring,MO,"St. Louis, MO-IL",Saint Charles County,614707.7273676253,4.5,1735,NA,20820,0.282,29.5,3.39,2.2,Rent Favored,5304,-0.54,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Lakeside,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,807700.8274078565,-1.74,2271.547619047619,0.9,27258.571428571428,0.281,29.6,3.37,2.19,Rent Favored,NA,NA,3298799,-0.07,0.09,6.51,4.02,45.49,2026-02-28,2026-02-28
Heber City,UT,"Heber, UT",Wasatch County,795964.0880946241,-0.47,2233.7546296296296,9.25,26805.055555555555,0.281,29.7,3.37,2.19,Rent Favored,NA,NA,37858,7.97,9.14,22.41,5.5,21.09,2026-02-28,2026-02-28
Clarendon Hills,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,660203.9268368147,9.12,1857.5,NA,22290,0.281,29.6,3.38,2.19,Rent Favored,8703,0.16,937142,0.6,5.3,4.53,5.6,26.87,2026-02-28,2026-02-28
San Lorenzo,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,813013.7221923006,-4.1,2270.416666666667,NA,27245.000000000004,0.279,29.8,3.35,2.18,Rent Favored,NA,NA,1649060,-1.88,3.29,5.96,5.26,45.93,2026-02-28,2026-02-28
Bryn Mawr-Skyway,WA,"Seattle-Tacoma-Bellevue, WA",King County,666844.2699926901,-2.62,1859.8833333333332,NA,22318.6,0.279,29.9,3.35,2.18,Rent Favored,NA,NA,2340211,2.9,15.35,6.12,5.05,43.91,2026-02-28,2026-02-28
Fairview,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,659321.0512508646,-5.31,1845.607142857143,-0.89,22147.285714285714,0.28,29.8,3.36,2.18,Rent Favored,10922,4.75,1254658,16.64,31.61,5.16,6.55,35.92,2026-02-28,2026-02-28
Solvang,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,1380859.094549868,4.05,3866.6666666666665,NA,46400,0.28,29.8,3.36,2.18,Rent Favored,5988,-2.01,444500,-0.8,-2.53,6.76,3.08,47.13,2026-02-28,2026-02-28
Chapel Hill,NC,"Durham-Chapel Hill, NC",Orange County,620619.9423512239,-0.55,1723.1818783068784,1.53,20678.18253968254,0.278,30,3.33,2.17,Rent Favored,64028,12.3,152877,6.36,2.62,9.13,5.91,35.76,2026-02-28,2026-02-28
South Jordan,UT,"Salt Lake City, UT",Salt Lake County,658813.2249703858,1.56,1833.4878205128207,-0.55,22001.85384615385,0.278,29.9,3.34,2.17,Rent Favored,86156,10.52,1216274,2.46,7.39,5.36,5.82,33,2026-02-28,2026-02-28
Ramona,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,797836.0433200345,-2.2,2224.222222222222,5.61,26690.666666666664,0.279,29.9,3.35,2.17,Rent Favored,NA,NA,3298799,-0.07,0.09,6.51,4.02,45.49,2026-02-28,2026-02-28
Barrington,RI,"Providence-Warwick, RI-MA",Bristol County,754283.2037331127,1.63,2100,NA,25200,0.278,29.9,3.34,2.17,Rent Favored,NA,NA,50145,-1.26,-0.08,9.91,5.05,26.74,2026-02-28,2026-02-28
Waialua,HI,"Urban Honolulu, HI",Honolulu County,1008000.0248791416,-1.3,2810,NA,33720,0.279,29.9,3.35,2.17,Rent Favored,NA,NA,998747,-1.35,1.96,9.47,5.27,40.46,2026-02-28,2026-02-28
Yorba Linda,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1392071.5747067877,0.12,3862.797619047619,2.89,46353.57142857143,0.277,30,3.33,2.16,Rent Favored,66489,-2.55,3170435,-0.5,2.33,5.61,4.39,43.55,2026-02-28,2026-02-28
Rancho Palos Verdes,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1783584.6462136924,-2.13,4943.952380952381,5.49,59327.428571428565,0.277,30.1,3.33,2.16,Rent Favored,40064,-4.91,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Riverdale,UT,"Ogden-Clearfield, UT",Weber County,453901.0128749871,1.83,1256.1875,NA,15074.25,0.277,30.1,3.32,2.16,Rent Favored,9184,-2.06,276118,4.99,7.11,6.33,4.96,25.45,2026-02-28,2026-02-28
South Gate,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,689915.4483855454,0.2,1903.1944444444443,6.28,22838.333333333332,0.276,30.2,3.31,2.15,Rent Favored,90805,-2,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Peachtree Corners,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,544657.4736522097,-1.54,1499.2912353347135,1.04,17991.49482401656,0.275,30.3,3.3,2.15,Rent Favored,42638,0.93,1003869,4.75,5.96,3.94,4.99,33.31,2026-02-28,2026-02-28
Wilsonville,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,632682.8532931946,-0.66,1742.8472222222224,-1.18,20914.166666666668,0.275,30.3,3.31,2.15,Rent Favored,27895,4.39,425857,0.79,3.92,5.7,4.07,28.66,2026-02-28,2026-02-28
Louisville,CO,"Boulder, CO",Boulder County,822072.3097052877,-2.38,2267.525,3.34,27210.300000000003,0.276,30.2,3.31,2.15,Rent Favored,20811,-1.86,330262,-0.21,4.58,5.31,3.67,37.54,2026-02-28,2026-02-28
Hudson Oaks,TX,"Dallas-Fort Worth-Arlington, TX",Parker County,526272.8194931302,-1.26,1450.5833333333333,2.29,17407,0.276,30.2,3.31,2.15,Rent Favored,2741,13.41,179707,20.16,32.26,7.74,10.08,17.92,2026-02-28,2026-02-28
Pacifica,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1255426.0593731212,-2.67,3443.5333333333333,8.07,41322.4,0.274,30.4,3.29,2.14,Rent Favored,37056,-3.85,742893,-2.6,8.67,7.4,7.73,40.91,2026-02-28,2026-02-28
Odessa,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,677655.5754695873,-2.39,1856.8219696969695,-4.05,22281.863636363632,0.274,30.4,3.29,2.14,Rent Favored,NA,NA,1581426,7.85,12.2,7.8,6.74,38.94,2026-02-28,2026-02-28
Watertown,SD,"Watertown, SD",Codington County,300677.84169516485,2.7,825,NA,9900,0.274,30.4,3.29,2.14,Rent Favored,23492,3.57,29278,3.26,9.26,7.67,4.62,32.59,2026-02-28,2026-02-28
Tustin,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1171630.536216675,-0.32,3194.994871794872,3.09,38339.93846153846,0.273,30.6,3.27,2.13,Rent Favored,78863,-1.28,3170435,-0.5,2.33,5.61,4.39,43.55,2026-02-28,2026-02-28
Burien,WA,"Seattle-Tacoma-Bellevue, WA",King County,636888.3747198548,-2.17,1739.413775766717,-0.29,20872.965309200605,0.273,30.5,3.28,2.13,Rent Favored,52046,0.1,2340211,2.9,15.35,6.12,5.05,43.91,2026-02-28,2026-02-28
Homewood,AL,"Birmingham-Hoover, AL",Jefferson County,541889.3735957721,3.59,1477.75,3.87,17733,0.273,30.6,3.27,2.13,Rent Favored,27919,1.87,664744,-1.48,0.68,13.13,7.2,36.28,2026-02-28,2026-02-28
Mount Pleasant,SC,"Charleston-North Charleston, SC",Charleston County,865394.2517020743,0.65,2353.418126115694,3.16,28241.01751338833,0.272,30.6,3.26,2.12,Rent Favored,95604,4.77,431001,5.13,9.27,14.93,11.6,36.51,2026-02-28,2026-02-28
Monterey Park,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,919451.1249986166,0.48,2494.0416666666665,0.66,29928.5,0.271,30.7,3.26,2.12,Rent Favored,57996,-4.77,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Newark,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,1241921.3158782676,-5.47,3371.7731481481483,1.77,40461.27777777778,0.271,30.7,3.26,2.12,Rent Favored,46254,-2.66,1649060,-1.88,3.29,5.96,5.26,45.93,2026-02-28,2026-02-28
Wahiawa,HI,"Urban Honolulu, HI",Honolulu County,840332.826445478,0.64,2287.214285714286,8.56,27446.571428571428,0.272,30.6,3.27,2.12,Rent Favored,NA,NA,998747,-1.35,1.96,9.47,5.27,40.46,2026-02-28,2026-02-28
Durango,CO,"Durango, CO",La Plata County,735932.0670509889,2.12,1997.287545787546,0.11,23967.45054945055,0.271,30.7,3.26,2.12,Rent Favored,19811,3.68,56823,2.06,7.9,18.92,7.43,29.04,2026-02-28,2026-02-28
Pearl City,HI,"Urban Honolulu, HI",Honolulu County,919645.8158119896,0.81,2483.8888888888887,10.23,29806.666666666664,0.27,30.9,3.24,2.11,Rent Favored,NA,NA,998747,-1.35,1.96,9.47,5.27,40.46,2026-02-28,2026-02-28
North Bend,WA,"Seattle-Tacoma-Bellevue, WA",King County,992457.9523006002,-1.41,2679.722222222222,7.87,32156.666666666664,0.27,30.9,3.24,2.11,Rent Favored,8553,14.01,2340211,2.9,15.35,6.12,5.05,43.91,2026-02-28,2026-02-28
Superior,CO,"Boulder, CO",Boulder County,818832.2222706805,-3.67,2212.940404040404,-0.4,26555.284848484844,0.27,30.8,3.24,2.11,Rent Favored,13654,4.17,330262,-0.21,4.58,5.31,3.67,37.54,2026-02-28,2026-02-28
Long Beach,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,847495.2295949933,-0.16,2286.594450990661,1.63,27439.13341188793,0.27,30.9,3.24,2.1,Rent Favored,450901,-3.16,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Lynnwood,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,771755.1616119016,-1.99,2082.5683386505966,1.49,24990.82006380716,0.27,30.9,3.24,2.1,Rent Favored,41597,7.91,864113,4.11,11.83,4.9,4.3,31.61,2026-02-28,2026-02-28
Leesburg,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,850868.9768654298,1.45,2289.7206196581196,1.92,27476.647435897437,0.269,31,3.23,2.1,Rent Favored,49831,2.87,443380,4.89,7.24,2.75,4.35,22.08,2026-02-28,2026-02-28
Walnut Creek,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1024673.3695851426,-1.88,2760.4886592018374,4.13,33125.86391042205,0.269,30.9,3.23,2.1,Rent Favored,70817,0.85,1172607,0.55,6.48,3.5,2.91,32.35,2026-02-28,2026-02-28
Morgan Hill,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1334625.862374475,-0.07,3592.174603174603,5.55,43106.09523809524,0.269,31,3.23,2.1,Rent Favored,45952,0.58,1926325,0.08,11.74,5.72,5.29,44.7,2026-02-28,2026-02-28
Boerne,TX,"San Antonio-New Braunfels, TX",Kendall County,549526.5012232045,-0.81,1480.1781730346947,1.28,17762.138076416337,0.269,30.9,3.23,2.1,Rent Favored,22712,25.57,51828,16.28,26.82,8.24,3.37,22.11,2026-02-28,2026-02-28
Andover,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,961135.657755684,3.07,2584.5185185185187,-0.85,31014.222222222223,0.269,31,3.23,2.1,Rent Favored,NA,NA,823938,2,7.8,5.11,2.53,36.04,2026-02-28,2026-02-28
Frisco,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,653857.8532703405,-4.97,1751.3700316169827,1.26,21016.440379403793,0.268,31.1,3.21,2.09,Rent Favored,235208,16,1254658,16.64,31.61,5.16,6.55,35.92,2026-02-28,2026-02-28
Fullerton,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1029846.3070316212,-0.79,2761.9788023317437,2.72,33143.74562798093,0.268,31.1,3.22,2.09,Rent Favored,140054,-2.33,3170435,-0.5,2.33,5.61,4.39,43.55,2026-02-28,2026-02-28
Missoula,MT,"Missoula, MT",Missoula County,554388.6928982589,0.26,1485.7040216727717,3.59,17828.44826007326,0.268,31.1,3.22,2.09,Rent Favored,78204,5.1,122546,3.54,5.87,7.8,3.82,40.34,2026-02-28,2026-02-28
Tualatin,OR,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,631068.7285120437,-2.39,1689.7462962962964,-1.64,20276.955555555556,0.268,31.1,3.21,2.09,Rent Favored,28036,0.55,611272,1.7,7.45,3.35,3.82,39.13,2026-02-28,2026-02-28
Westwood,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1197154.9162426165,2.69,3209.9666666666667,NA,38519.6,0.268,31.1,3.22,2.09,Rent Favored,NA,NA,740754,2.35,9.81,4.09,3.95,31.48,2026-02-28,2026-02-28
New Providence,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,967269.8383821216,6.23,2597.8333333333335,NA,31174,0.269,31,3.22,2.09,Rent Favored,13957,1.85,594160,3.57,15.84,4.55,3.18,42.39,2026-02-28,2026-02-28
Livermore,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,1103910.932381149,-6,2949.3312280701757,-0.73,35391.97473684211,0.267,31.2,3.21,2.08,Rent Favored,84867,-3.42,1649060,-1.88,3.29,5.96,5.26,45.93,2026-02-28,2026-02-28
Vienna,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,1154071.1176917308,0.05,3071.5436507936506,2.54,36858.52380952381,0.266,31.3,3.19,2.08,Rent Favored,16562,0.69,1160925,1.07,6.94,3.66,4.16,31.65,2026-02-28,2026-02-28
Montclair,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,1110061.331094792,7.31,2961.2251748251747,3.09,35534.702097902096,0.267,31.2,3.2,2.08,Rent Favored,NA,NA,881527,2.5,15.1,5.39,2.7,55.47,2026-02-28,2026-02-28
Ridgewood,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,1169018.3742523077,7.9,3112.5,NA,37350,0.266,31.3,3.19,2.08,Rent Favored,26701,3.1,978641,2.61,10.38,4.13,3.53,34.64,2026-02-28,2026-02-28
East Greenwich,RI,"Providence-Warwick, RI-MA",Kent County,776457.6176561763,4.96,2070.8333333333335,NA,24850,0.267,31.2,3.2,2.08,Rent Favored,NA,NA,172450,1.19,6.54,4.69,3.57,27.85,2026-02-28,2026-02-28
Morro Bay,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,937491.3970731902,-1.81,2501.6666666666665,0.19,30020,0.267,31.2,3.2,2.08,Rent Favored,10591,-1.58,281843,-0.03,0.58,12.79,4.74,38.1,2026-02-28,2026-02-28
Sisters,OR,"Albany-Lebanon, OR",Linn County,777148.1662536641,-3.04,2075.8333333333335,NA,24910,0.267,31.2,3.21,2.08,Rent Favored,2957,-3.77,132474,2.72,8.21,4.18,2.4,32.95,2026-02-28,2026-02-28
Cary,NC,"Raleigh-Cary, NC",Wake County,620401.25288635,-1.81,1649.1511910038455,1.3,19789.814292046147,0.266,31.3,3.19,2.07,Rent Favored,182659,4.49,1232444,9,18.32,7.54,9.49,35.57,2026-02-28,2026-02-28
Boulder,CO,"Boulder, CO",Boulder County,943114.46872556,-2.2,2508.137552975862,1.14,30097.650635710343,0.266,31.3,3.19,2.07,Rent Favored,106803,-1.49,330262,-0.21,4.58,5.31,3.67,37.54,2026-02-28,2026-02-28
Pleasant Hill,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,977660.6362717449,-2.8,2600.0262515262516,1.93,31200.31501831502,0.266,31.3,3.19,2.07,Rent Favored,34169,-1.21,1172607,0.55,6.48,3.5,2.91,32.35,2026-02-28,2026-02-28
Kahului,HI,"Kahului-Wailuku-Lahaina, HI",Maui County,1016632.4673547074,-5.01,2700,NA,32400,0.266,31.4,3.19,2.07,Rent Favored,NA,NA,163688,-0.68,-8.08,23.26,22.16,35.01,2026-02-28,2026-02-28
La Center,WA,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,657560.0215396109,0.69,1747.6666666666667,NA,20972,0.266,31.4,3.19,2.07,Rent Favored,4256,22.47,527269,4.33,6.69,3.84,3.08,33.79,2026-02-28,2026-02-28
Alhambra,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,928959.9923853684,1.18,2439.5616605616606,1.6,29274.739926739927,0.263,31.7,3.15,2.05,Rent Favored,80279,-2.87,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Culver City,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1277223.727842982,-1.57,3358.4555555555557,-1.06,40301.46666666667,0.263,31.7,3.16,2.05,Rent Favored,39883,-2.06,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Holladay,UT,"Salt Lake City, UT",Salt Lake County,815055.215866977,3.76,2145,NA,25740,0.263,31.7,3.16,2.05,Rent Favored,30588,-4.01,1216274,2.46,7.39,5.36,5.82,33,2026-02-28,2026-02-28
Roswell,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,646553.8280676106,0.96,1692.6000313404493,2.58,20311.20037608539,0.262,31.8,3.14,2.04,Rent Favored,92227,-0.77,1090354,1.97,1.33,8.52,7.69,45.86,2026-02-28,2026-02-28
Zionsville,IN,"Indianapolis-Carmel-Anderson, IN",Boone County,671066.253596402,6.28,1759.267676767677,1.75,21111.212121212124,0.262,31.8,3.15,2.04,Rent Favored,33161,7.54,78773,10.74,29.2,3.69,3.7,20.69,2026-02-28,2026-02-28
Calabasas,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1688280.8895681112,-0.75,4422.797720797721,-2.63,53073.572649572656,0.262,31.8,3.14,2.04,Rent Favored,22256,-4.25,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Mukilteo,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,916712.4986096178,-1.16,2397.4292929292933,6.16,28769.15151515152,0.262,31.9,3.14,2.04,Rent Favored,21299,-0.97,864113,4.11,11.83,4.9,4.3,31.61,2026-02-28,2026-02-28
Santa Cruz,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County,1313460.932763542,1.77,3422.336111111111,0.75,41068.03333333333,0.261,32,3.13,2.03,Rent Favored,62581,-2.55,262406,-3.44,-6,9.15,3.39,40.02,2026-02-28,2026-02-28
Lake Forest,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1182052.5348290242,-2.39,3071.038596491228,3.77,36852.46315789474,0.26,32.1,3.12,2.03,Rent Favored,87159,1.43,3170435,-0.5,2.33,5.61,4.39,43.55,2026-02-28,2026-02-28
Poway,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1206249.7670808088,-4.24,3143.8809523809523,-1.49,37726.57142857143,0.261,32,3.13,2.03,Rent Favored,49435,1.33,3298799,-0.07,0.09,6.51,4.02,45.49,2026-02-28,2026-02-28
Arlington,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1045452.0589243348,2.56,2717.0744047619046,2.33,32604.892857142855,0.26,32.1,3.12,2.03,Rent Favored,NA,NA,1668956,2.54,11.63,4.52,2.96,38.37,2026-02-28,2026-02-28
River Edge,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,817943.2046969932,10.44,2125,NA,25500,0.26,32.1,3.12,2.03,Rent Favored,12235,1.48,978641,2.61,10.38,4.13,3.53,34.64,2026-02-28,2026-02-28
Capitola,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County,1208379.0186390923,0.31,3148.3333333333335,3.64,37780,0.261,32,3.13,2.03,Rent Favored,9503,-4.11,262406,-3.44,-6,9.15,3.39,40.02,2026-02-28,2026-02-28
Torrance,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1103722.8916103544,0.57,2851.6750140291806,1.16,34220.10016835017,0.258,32.3,3.1,2.02,Rent Favored,139576,-4.69,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Potomac,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,1364791.144630406,0.14,3532.5499999999997,2.56,42390.6,0.259,32.2,3.11,2.02,Rent Favored,NA,NA,1082273,2.02,7.76,4.26,3.68,34.66,2026-02-28,2026-02-28
Seattle,WA,"Seattle-Tacoma-Bellevue, WA",King County,848869.1710135421,-2.22,2186.7112468416376,1.8,26240.53496209965,0.258,32.3,3.09,2.01,Rent Favored,780995,5.45,2340211,2.9,15.35,6.12,5.05,43.91,2026-02-28,2026-02-28
Dunwoody,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,661284.0394397962,1.61,1699.8431028551774,1.85,20398.11723426213,0.257,32.4,3.08,2.01,Rent Favored,51795,0.39,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Westlake Village,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,1549739.9255030158,2.8,3987.111111111111,-1.87,47845.33333333333,0.257,32.4,3.09,2.01,Rent Favored,7593,-5.08,835427,-0.99,0.32,5.64,3.81,35.84,2026-02-28,2026-02-28
El Portal,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,818439.1152259745,-3.22,2107.7166666666667,NA,25292.6,0.258,32.4,3.09,2.01,Rent Favored,1980,0.2,2838461,5.29,19.88,11.11,5.36,47.81,2026-02-28,2026-02-28
