store_id,state,city,street,postal_code,phone,lat,lon,url,scraped_at
739,TN,Nashville,90 White Bridge Rd,37205,615-356-1066,36.13073,-86.85223,https://locations.traderjoes.com/tn/nashville/739/,2026-04-24
452,TX,Austin,"211 Walter Seaholm Dr, Ste 100",78701,512-474-2263,30.2675,-97.75279,https://locations.traderjoes.com/tx/austin/452/,2026-04-24
453,TX,Austin,2805 Bee Cave Rd,78746,512-306-1032,30.27013,-97.78981,https://locations.traderjoes.com/tx/austin/453/,2026-04-24
454,TX,Austin,"9722 Great Hills Trail, Ste 200",78759,512-241-1248,30.39558,-97.75177,https://locations.traderjoes.com/tx/austin/454/,2026-04-24
450,TX,Bee Cave,"12812 Shops Pkwy, Ste 300",78738,737-379-1680,30.30663,-97.94218,https://locations.traderjoes.com/tx/bee-cave/450/,2026-04-24
456,TX,Coppell,120 S Denton Tap Rd.,75019,945-202-7413,32.96822,-96.99223,https://locations.traderjoes.com/tx/coppell/456/,2026-04-24
432,TX,Cypress,9715 Towne Lake Pkwy,77433,281-290-4216,29.91862,-95.69083,https://locations.traderjoes.com/tx/cypress/432/,2026-04-24
400,TX,Dallas,4525 Cole Ave,75205,214-599-2155,32.82254,-96.78975,https://locations.traderjoes.com/tx/dallas/400/,2026-04-24
401,TX,Dallas,7939 Walnut Hill Lane,75230,214-346-6579,32.88057,-96.77228,https://locations.traderjoes.com/tx/dallas/401/,2026-04-24
403,TX,Dallas,2001 Greenville Ave,75206,469-334-0614,32.81483,-96.77056,https://locations.traderjoes.com/tx/dallas/403/,2026-04-24
405,TX,Dallas,"5550 W Lovers Lane, Ste 168",75209,214-366-0205,32.84955,-96.81944,https://locations.traderjoes.com/tx/dallas/405/,2026-04-24
407,TX,Dallas,14856 Preston Rd,75254,972-239-3901,32.95087,-96.80282,https://locations.traderjoes.com/tx/dallas/407/,2026-04-24
404,TX,Fort Worth,2701 S Hulen St,76109,817-922-9107,32.71198,-97.38513,https://locations.traderjoes.com/tx/fort-worth/404/,2026-04-24
426,TX,Houston,2922 S Shepherd Drive,77098,713-526-4034,29.73921,-95.41132,https://locations.traderjoes.com/tx/houston/426/,2026-04-24
427,TX,Houston,1440 South Voss Road,77057,713-266-2377,29.75272,-95.50167,https://locations.traderjoes.com/tx/houston/427/,2026-04-24
431,TX,Houston,11683 Westheimer Rd,77077,281-496-2488,29.73541,-95.58249,https://locations.traderjoes.com/tx/houston/431/,2026-04-24
429,TX,Katy,2717 Commercial Center Blvd,77494,281-392-4200,29.74034,-95.77484,https://locations.traderjoes.com/tx/katy/429/,2026-04-24
433,TX,Kingwood,600 Kingwood Dr,77339,281-453-6996,30.0498,-95.246,https://locations.traderjoes.com/tx/kingwood/433/,2026-04-24
408,TX,McKinney,"2851 Craig Dr, Ste 100",75070,214-491-1893,33.1737,-96.64287,https://locations.traderjoes.com/tx/mckinney/408/,2026-04-24
410,TX,McKinney,8101 Eldorado Pkwy,75070,NA,33.17542,-96.72329,https://locations.traderjoes.com/tx/mckinney/410/,2026-04-24
402,TX,Plano,"2400 Preston Rd, Ste 200",75093,972-312-9538,33.02923,-96.79282,https://locations.traderjoes.com/tx/plano/402/,2026-04-24
451,TX,San Antonio,350 East Basse Road,78209,210-826-1110,29.4967,-98.47803,https://locations.traderjoes.com/tx/san-antonio/451/,2026-04-24
455,TX,San Antonio,403 N Loop 1604 W,78232,210-939-5789,29.60945,-98.4991,https://locations.traderjoes.com/tx/san-antonio/455/,2026-04-24
457,TX,San Antonio,11745 I-10 W,78230,210-607-6510,29.54915,-98.58351,https://locations.traderjoes.com/tx/san-antonio/457/,2026-04-24
406,TX,Southlake,1492 E Southlake Blvd,76092,817-251-0360,32.94133,-97.12942,https://locations.traderjoes.com/tx/southlake/406/,2026-04-24
430,TX,Sugar Land,13550 University Blvd,77479,281-805-3021,29.58443,-95.64842,https://locations.traderjoes.com/tx/sugar-land/430/,2026-04-24
428,TX,The Woodlands,10868 Kuykendahl Road,77381,281-465-0254,30.1756,-95.5354,https://locations.traderjoes.com/tx/the-woodlands/428/,2026-04-24
351,UT,Cottonwood Heights,6989 S 1300 E,84047,801-562-3024,40.62411,-111.85373,https://locations.traderjoes.com/ut/cottonwood-heights/351/,2026-04-24
353,UT,Draper,11477 S. State St.,84020,801-571-0987,40.54288,-111.89005,https://locations.traderjoes.com/ut/draper/353/,2026-04-24
356,UT,Herriman,4850 W 13400 South,84096,NA,40.51076,-112.00724,https://locations.traderjoes.com/ut/herriman/356/,2026-04-24
357,UT,Holladay,1895 East Rodeo Walk Dr,84117,385-324-2911,40.66455,-111.83728,https://locations.traderjoes.com/ut/holladay/357/,2026-04-24
352,UT,Orem,440 East Park Avenue,84097,801-224-1453,40.27625,-111.68526,https://locations.traderjoes.com/ut/orem/352/,2026-04-24
355,UT,Riverdale,"4060 Riverdale Rd, Suite B",84405,385-298-4276,41.18937,-111.97964,https://locations.traderjoes.com/ut/riverdale/355/,2026-04-24
350,UT,Salt Lake City,634 East 400 South,84102,801-359-2462,40.75967,-111.8726,https://locations.traderjoes.com/ut/salt-lake-city/350/,2026-04-24
354,UT,Salt Lake City,2160 S 700 E,84106,801-720-8834,40.72395,-111.87223,https://locations.traderjoes.com/ut/salt-lake-city/354/,2026-04-24
647,VA,Alexandria,612 N Saint Asaph St,22314,703-548-0611,38.81078,-77.04479,https://locations.traderjoes.com/va/alexandria/647/,2026-04-24
640,VA,Arlington,1109 N Highland St,22201,703-351-8015,38.88668,-77.09464,https://locations.traderjoes.com/va/arlington/640/,2026-04-24
619,VA,Ashburn,44755 Brimfield Dr,20147,703-858-5993,39.05038,-77.45273,https://locations.traderjoes.com/va/ashburn/619/,2026-04-24
644,VA,Bailey&#x27;s Crossroads,5847 Leesburg Pike,22041,703-379-5883,38.85103,-77.13279,https://locations.traderjoes.com/va/bailey-s-crossroads/644/,2026-04-24
654,VA,Centreville,14100 Lee Hwy,20120,703-815-0697,38.84042,-77.43277,https://locations.traderjoes.com/va/centreville/654/,2026-04-24
661,VA,Charlottesville,2025 Bond St.,22901,434-974-1466,38.06298,-78.49149,https://locations.traderjoes.com/va/charlottesville/661/,2026-04-24
643,VA,Fairfax,9464 Main St,22031,703-764-8550,38.84272,-77.27037,https://locations.traderjoes.com/va/fairfax/643/,2026-04-24
641,VA,Falls Church,7514 Leesburg Turnpike,22043,703-288-0566,38.90435,-77.20369,https://locations.traderjoes.com/va/falls-church/641/,2026-04-24
659,VA,Glen Allen,11331 W Broad St,23060,804-360-4098,37.64889,-77.6068,https://locations.traderjoes.com/va/glen-allen/659/,2026-04-24
817,VA,Leesburg,504 Fort Evans Rd NE,20176,571-582-2209,39.10788,-77.53001,https://locations.traderjoes.com/va/leesburg/817/,2026-04-24
656,VA,Newport News,12551 Jefferson Ave,23602,757-890-0235,37.13094,-76.51648,https://locations.traderjoes.com/va/newport-news/656/,2026-04-24
646,VA,Reston,11958 Killingsworth Ave,20194,703-689-0865,38.96724,-77.35905,https://locations.traderjoes.com/va/reston/646/,2026-04-24
786,VA,Richmond,3000 Stony Point Rd,23235,804-323-4292,37.5389,-77.56427,https://locations.traderjoes.com/va/richmond/786/,2026-04-24
651,VA,Springfield,6394 Springfield Plaza,22150,703-569-9301,38.78164,-77.18945,https://locations.traderjoes.com/va/springfield/651/,2026-04-24
660,VA,Virginia Beach,503 Hilltop Plaza,23454,757-422-4840,36.84861,-76.02478,https://locations.traderjoes.com/va/virginia-beach/660/,2026-04-24
823,VA,Virginia Beach,220 Constitution Drive,23462,757-863-7406,36.84158,-76.12964,https://locations.traderjoes.com/va/virginia-beach/823/,2026-04-24
809,VA,West Springfield,8402 Old Keene Mill Rd,22152,703-202-8770,38.77964,-77.23425,https://locations.traderjoes.com/va/west-springfield/809/,2026-04-24
657,VA,Williamsburg,5000 Settlers Market Blvd,23188,757-259-2135,37.27713,-76.74778,https://locations.traderjoes.com/va/williamsburg/657/,2026-04-24
527,VT,South Burlington,200 Dorset St,05403,802-658-4500,44.46364,-73.1804,https://locations.traderjoes.com/vt/south-burlington/527/,2026-04-24
131,WA,Bellevue,15563 NE 24th St,98007,425-641-5069,47.63076,-122.13343,https://locations.traderjoes.com/wa/bellevue/131/,2026-04-24
162,WA,Bellevue,416 116th Ave NE,98004,425-454-9799,47.61373,-122.18482,https://locations.traderjoes.com/wa/bellevue/162/,2026-04-24
151,WA,Bellingham,2410 James St,98225,360-734-5166,48.76213,-122.46392,https://locations.traderjoes.com/wa/bellingham/151/,2026-04-24
274,WA,Bellingham,"4255 Meridian St, Suite 200",98226,360-217-2007,48.79556,-122.4878,https://locations.traderjoes.com/wa/bellingham/274/,2026-04-24
133,WA,Burien,15868 1st Ave S,98148,206-901-9339,47.46007,-122.33139,https://locations.traderjoes.com/wa/burien/133/,2026-04-24
139,WA,Everett,1302 SE Everett Mall Way,98208,425-464-5485,47.91072,-122.22139,https://locations.traderjoes.com/wa/everett/139/,2026-04-24
134,WA,Federal Way,1758 S 320th St,98003,253-941-6138,47.31693,-122.31094,https://locations.traderjoes.com/wa/federal-way/134/,2026-04-24
138,WA,Issaquah,975 NW Gilman Blvd,98027,425-557-6420,47.54398,-122.05224,https://locations.traderjoes.com/wa/issaquah/138/,2026-04-24
163,WA,Kent,12966 SE Kent-Kangley Rd,98030,253-639-3419,47.35959,-122.16694,https://locations.traderjoes.com/wa/kent/163/,2026-04-24
132,WA,Kirkland,"12520 Totem Lake Blvd NE, Suite 116",98034,425-814-9181,47.71145,-122.17999,https://locations.traderjoes.com/wa/kirkland/132/,2026-04-24
292,WA,Lacey,691 Sleater Kinney Rd SE,98503,360-858-5284,47.04156,-122.83437,https://locations.traderjoes.com/wa/lacey/292/,2026-04-24
129,WA,Lynnwood,"19715 Highway 99, Suite 101",98036,425-670-0623,47.81963,-122.31377,https://locations.traderjoes.com/wa/lynnwood/129/,2026-04-24
156,WA,Olympia,1530 Black Lake Blvd SW,98502,360-352-7440,47.03353,-122.93723,https://locations.traderjoes.com/wa/olympia/156/,2026-04-24
140,WA,Redmond,15932 Redmond Way,98052,425-883-1624,47.67582,-122.12799,https://locations.traderjoes.com/wa/redmond/140/,2026-04-24
160,WA,Sammamish,490 228th Ave NE,98074,425-836-0837,47.61385,-122.03388,https://locations.traderjoes.com/wa/sammamish/160/,2026-04-24
130,WA,Seattle,1700 Madison St,98122,206-322-7268,47.61601,-122.3097,https://locations.traderjoes.com/wa/seattle/130/,2026-04-24
135,WA,Seattle,1916 Queen Anne Ave N,98109,206-284-2546,47.63698,-122.35667,https://locations.traderjoes.com/wa/seattle/135/,2026-04-24
137,WA,Seattle,4555 Roosevelt Way NE,98105,206-547-6299,47.66269,-122.31774,https://locations.traderjoes.com/wa/seattle/137/,2026-04-24
147,WA,Seattle,4609 14th Ave NW,98107,206-783-0498,47.66261,-122.37425,https://locations.traderjoes.com/wa/seattle/147/,2026-04-24
157,WA,Seattle,4545 Fauntleroy Way SW,98116,206-913-0013,47.56193,-122.38103,https://locations.traderjoes.com/wa/seattle/157/,2026-04-24
273,WA,Seattle,8726 Greenwood Ave,98103,206-414-6379,47.69313,-122.35535,https://locations.traderjoes.com/wa/seattle/273/,2026-04-24
297,WA,Seattle,401 NE Northgate Way,98125,NA,47.70575,-122.32584,https://locations.traderjoes.com/wa/seattle/297/,2026-04-24
270,WA,Shoreline,1201 N 175th St,98133,206-542-5336,47.75491,-122.34331,https://locations.traderjoes.com/wa/shoreline/270/,2026-04-24
158,WA,Silverdale,9991 Mickelberry Rd,98383,360-307-7224,47.65543,-122.68316,https://locations.traderjoes.com/wa/silverdale/158/,2026-04-24
159,WA,Spokane,2975 East 29th Ave,99223,509-534-1077,47.62897,-117.36664,https://locations.traderjoes.com/wa/spokane/159/,2026-04-24
164,WA,Spokane,5520 N Division St,99208,509-487-4188,47.7089,-117.4093,https://locations.traderjoes.com/wa/spokane/164/,2026-04-24
296,WA,Spokane Valley,13414 E Sprague Ave,99216,NA,47.65687,-117.22383,https://locations.traderjoes.com/wa/spokane-valley/296/,2026-04-24
148,WA,University Place,3800 Bridgeport Way W,98466,253-460-2672,47.22306,-122.53818,https://locations.traderjoes.com/wa/university-place/148/,2026-04-24
136,WA,Vancouver,305 SE Chkalov Dr,98683,360-883-9000,45.61953,-122.5532,https://locations.traderjoes.com/wa/vancouver/136/,2026-04-24
271,WA,Vancouver,14007 NE 10th Ave,98685,360-512-2792,45.7229,-122.66074,https://locations.traderjoes.com/wa/vancouver/271/,2026-04-24
272,WA,Vancouver,16701 Mill Plain Blvd,98683,360-322-3554,45.61625,-122.50002,https://locations.traderjoes.com/wa/vancouver/272/,2026-04-24
293,WA,Woodinville,14035 NE Woodinville Duvall Rd,98072,NA,47.75331,-122.15048,https://locations.traderjoes.com/wa/woodinville/293/,2026-04-24
726,WI,Brookfield,12665 W. Bluemound Rd,53005,262-784-4806,43.03568,-88.07015,https://locations.traderjoes.com/wi/brookfield/726/,2026-04-24
712,WI,Madison,1810 Monroe St,53711,608-257-1916,43.06499,-89.41754,https://locations.traderjoes.com/wi/madison/712/,2026-04-24
711,WI,Milwaukee,5600 N Port Washington Rd,53217,414-962-3382,43.11893,-87.91629,https://locations.traderjoes.com/wi/milwaukee/711/,2026-04-24
